Max,Min,Mean,Std,RMS,Skewness,Kurtosis,Crest Factor,Form Factor,Fault
0.442,-0.757,-0.1181232910156249,0.0957613468120017,0.1520621572193526,-0.0523312350872846,0.835720262502289,2.9067061002061565,-1.2873173098372137,Normal
0.396,-0.679,-0.116271044921875,0.0979664298596424,0.1520391681198569,-0.005296016827822,0.9995220298791128,2.604591993609315,-1.3076270899776925,Normal
0.381,-0.679,-0.117122802734375,0.097620205311898,0.152469636609689,-0.0150098917190514,0.8410641034177377,2.4988581888952206,-1.301792930583106,Normal
0.457,-0.774,-0.11774921875,0.098065422502308,0.1532358836407329,-0.0671463324646808,1.2104878563480312,2.9823301771238717,-1.301374949808174,Normal
0.464,-0.64,-0.117508447265625,0.0964534967835822,0.1520232151974966,0.0006492555457582,0.7725609556238346,3.052165416954296,-1.293721589681564,Normal
0.4,-0.627,-0.115828369140625,0.0950250587528491,0.1498183299280227,-0.0065906294683351,0.7880592110182403,2.6699002731653203,-1.2934510866343216,Normal
0.398,-0.771,-0.11855830078125,0.0968008200839618,0.1530555843935872,-0.0876488361334671,1.0366304565140805,2.600362486458061,-1.2909731616007858,Normal
0.706,-0.503,-0.117220556640625,0.0843617737476507,0.1444202903461694,0.0977749840017137,1.0197828410226997,4.888509767621622,-1.2320389399696627,Normal
0.413,-0.569,-0.11778828125,0.0841597198173993,0.1447639174548513,0.096623218060623,1.1642368740154456,2.8529208608133008,-1.229017996685059,Normal
0.417,-0.566,-0.117474267578125,0.0829420813506801,0.14380283896412,0.0917936660004447,0.9172800078041288,2.8998036687164777,-1.224122030541586,Normal
0.64,-0.535,-0.1166974609375,0.0851871269464519,0.1444811048145656,0.0980590402750838,1.2174265454252131,4.429644975524021,-1.2380826768111586,Normal
0.378,-0.535,-0.1175948730468749,0.0823522829900959,0.1435622566456905,0.0131252819324011,0.5736250393255204,2.633004027882469,-1.2208207120429868,Normal
0.469,-0.627,-0.117161962890625,0.0844413477884125,0.1444192459595175,0.0878348385960025,1.473338046467636,3.2474896048928708,-1.2326461796678692,Normal
0.464,-0.525,-0.117108203125,0.0852955980168986,0.1448768961534671,0.1050259636458333,0.8711210683563659,3.202719083024031,-1.2371199650192493,Normal
0.569,-0.576,-0.118181005859375,0.0859060277191325,0.1461035091994392,0.0882614324317156,1.431969208372215,3.894499202091608,-1.236268959948518,Normal
0.505,-0.549,-0.117982177734375,0.0850735607722028,0.1454542938909956,0.0770027671033374,0.9113422292505398,3.471881004616132,-1.23284971242412,Normal
0.493,-0.645,-0.1160673828125,0.0846554879428133,0.1436587590872899,0.0109171553171789,1.0964604176842334,3.431743411485571,-1.2377186045399349,Normal
0.615,-0.488,-0.117220849609375,0.0834914785966369,0.1439139124927968,0.1343141884318552,1.1215861826765776,4.273388092556945,-1.2277159990937907,Normal
0.454,-0.579,-0.1165291015625,0.0858869144350228,0.1447592256073425,0.0538344752467552,0.9224523373345148,3.1362422539580925,-1.242258145530294,Normal
0.491,-0.652,-0.11707919921875,0.0853277362657791,0.1448723781713797,0.0661104267997543,1.0622460691088742,3.3891898938744665,-1.2373878463304238,Normal
0.374,-0.525,-0.116595263671875,0.0852897979438983,0.1444591636109384,0.0364669628940233,0.7602037426654262,2.5889669485230278,-1.2389796897537677,Normal
0.332,-0.535,-0.11692900390625,0.083691054630768,0.1437923592480664,0.019671352972067,0.712583477856596,2.3088848512961886,-1.229740735355572,Normal
0.444,-0.557,-0.1178134765625,0.0856464841890286,0.145653621114444,0.0233467424017184,0.6379638804707057,3.0483279207396925,-1.2363069604959396,Normal
0.437,-0.493,-0.1181796875,0.086562564256387,0.1464894200797876,0.076819128774458,0.8827999907873956,2.983150590411112,-1.2395482098375634,Normal
0.498,-0.559,-0.11571162109375,0.0838602077378015,0.1429033600462214,0.0923985661344033,1.0826525730975982,3.484872572897685,-1.2349957480108296,Normal
0.713,-0.596,-0.11707158203125,0.0851591642689407,0.1447670006343167,0.1286318665126722,1.5743071925770566,4.925155573272165,-1.2365682441676915,Normal
0.547,-0.586,-0.117158984375,0.0851426811503383,0.1448280007618951,0.088434995092688,1.2124374277402836,3.7768939509100647,-1.2361664069938736,Normal
0.408,-0.625,-0.1162963378906249,0.0837676111200183,0.1433230904353974,0.0288439632593324,1.014267467413525,2.846715060082415,-1.232395559782723,Normal
0.764,-0.557,-0.116730810546875,0.0868148436552637,0.1454734724998749,0.0729821451786873,1.1831579958400065,5.251816615573376,-1.2462302953122897,Normal
0.483,-0.518,-0.11673974609375,0.0854117806075374,0.1446477942279107,0.0992214064688524,0.8591542094816105,3.3391452844346383,-1.2390620938283403,Normal
0.647,-0.54,-0.1153933593749999,0.0844177806644598,0.1429742673115734,0.0169394150653882,1.0207923715378922,4.5252898452701285,-1.2390164224870366,Normal
0.53,-0.591,-0.1158358398437499,0.0846958106721063,0.1434955465336816,0.0619801659679796,0.8241379329531493,3.6934944170939614,-1.2387836677080395,Normal
0.432,-0.569,-0.117509326171875,0.0864201137879797,0.145864708325097,0.0319636673805675,0.7980011786123162,2.961648536924894,-1.2413032486608595,Normal
0.43,-0.579,-0.119119677734375,0.0857381211864073,0.146765677565731,-0.0018148976698631,0.6689128870073318,2.929840321879198,-1.232085918608711,Normal
0.386,-0.54,-0.116817041015625,0.0869666683225546,0.1456332831938775,0.0101884834176277,0.6805666482761685,2.6504930159826787,-1.2466784120511851,Normal
0.579,-0.53,-0.117831982421875,0.0846176444473586,0.1450660960279722,0.100016165088621,0.9728033296397234,3.991284082590564,-1.2311266690616365,Normal
0.627,-0.547,-0.11636591796875,0.0855194797436976,0.1444100106359493,0.109712499871862,1.137518341205365,4.341804264391593,-1.2409991959564188,Normal
0.698,-0.566,-0.11614482421875,0.085906105717403,0.1444614787673733,0.1272975189088482,1.3490136096478729,4.831737885806852,-1.2438047045066,Normal
0.359,-0.542,-0.117865869140625,0.084520377719475,0.1450369213163388,0.0898818139888133,0.8309753712554695,2.475231801266575,-1.2305251925245322,Normal
0.571,-0.615,-0.1159074707031249,0.0862543481324598,0.1444783411603729,0.1469720034638537,1.4186208774436064,3.9521494738521534,-1.2464972299363417,Normal
0.596,-0.613,-0.11759619140625,0.0859219494692832,0.1456402593936512,0.0778248433009413,1.1532737692850494,4.092275051427031,-1.2384776892180092,Normal
0.535,-0.576,-0.11832890625,0.0868584035602295,0.1467846856634318,0.0818248215760523,1.1085167889254803,3.64479439787555,-1.2404803721696858,Normal
0.569,-0.579,-0.115719287109375,0.0861053240032222,0.1442384075511464,0.091157501909519,1.0434241284785657,3.944857750861083,-1.246450882598472,Normal
0.425,-0.535,-0.115092529296875,0.0859602358615404,0.1436491964836233,0.0403678356552243,0.7419336291952834,2.9585964307739925,-1.248119207747081,Normal
0.54,-0.576,-0.117830419921875,0.0863895319494795,0.1461054231633254,0.0590884155524847,1.0176521066825623,3.695961370279567,-1.2399635277562242,Normal
0.393,-0.522,-0.1154240234375,0.0853998942597162,0.1435809563125451,0.087191937261086,0.8763562352607468,2.737131790266968,-1.243943436006557,Normal
0.427,-0.635,-0.1158105957031249,0.0881968587196765,0.1455692280205001,0.0259656347725887,0.8540681181154337,2.9333122515416963,-1.256959496121236,Normal
0.43,-0.562,-0.117339453125,0.0872098637543108,0.1461975931076457,0.038074415929627,0.9199803639460118,2.941224892008924,-1.2459372292446564,Normal
0.437,-0.571,-0.1175623535156249,0.0862573226908129,0.1458110742871254,0.0530078409430943,0.8035481009413581,2.997028875457544,-1.2402871321196034,Normal
0.449,-0.598,-0.1158869140625,0.0862142036739367,0.1444378857226567,0.0159559536958188,0.9549016340268324,3.108602689339762,-1.246369246183902,Normal
0.591,-0.583,-0.117883203125,0.0875659027514017,0.1468463908306908,0.1205759414834267,1.3290806785696292,4.0246137249733565,-1.2456939321115927,Normal
0.269,-0.632,-0.116495458984375,0.0937759124343894,0.1495482675465412,-0.0451509781173722,0.2564123387238939,1.7987503594201384,-1.2837261542237406,Normal
0.305,-0.591,-0.117820849609375,0.0946118099634533,0.1511049638741953,-0.0363927099969286,0.1850264874078524,2.018464464568697,-1.2824976595837747,Normal
0.291,-0.571,-0.1167734863281249,0.0915709646910298,0.1483943369810549,-0.0349703460164377,0.0893199542914686,1.9609912744658928,-1.2707879300963716,Normal
0.269,-0.762,-0.118248583984375,0.0941264626924848,0.1511359850807481,-0.0799728039513877,0.3325584596878355,1.7798540821120803,-1.2781208872718404,Normal
0.251,-0.681,-0.11770693359375,0.0932436475176937,0.150162829915666,-0.0741906600510042,0.209228604455526,1.6715188448497262,-1.275734787501417,Normal
0.298,-0.662,-0.1169799316406249,0.0918167499940342,0.1487084676459594,-0.0732169036601548,0.3106962391929349,2.003920857482502,-1.2712305910966677,Normal
0.264,-0.591,-0.117418603515625,0.0937298518967244,0.1502397571188819,-0.0581796703029863,0.1513390473369438,1.757191339114731,-1.2795226022160051,Normal
0.312,-0.747,-0.11741533203125,0.0943687390940257,0.1506365967397821,-0.0571893441786035,0.380577989714439,2.0712098304966737,-1.2829380467935,Normal
0.312,-0.588,-0.116975048828125,0.094561086213246,0.1504145088177687,-0.0517766225486658,0.2399807435289065,2.074267984200889,-1.2858683140092324,Normal
0.337,-0.64,-0.116927197265625,0.0936312574217676,0.1497943715890741,-0.0918274672345542,0.3218596352347505,2.2497507511462502,-1.2810909274493627,Normal
0.3,-0.632,-0.116886376953125,0.0934004400379655,0.1496183189232584,-0.0555624153858732,0.3129433299090847,2.005102063430312,-1.280032137391511,Normal
0.31,-0.652,-0.11640302734375,0.0950253932030869,0.1502632663652364,-0.0544138963090558,0.3441658821044808,2.063045796212765,-1.290887958794179,Normal
0.352,-0.613,-0.11681923828125,0.0943220799151262,0.1501431143448018,-0.085725652767994,0.3105425332181175,2.344429856381133,-1.2852601725010606,Normal
0.249,-0.686,-0.117462060546875,0.0940629262747671,0.1504816857432844,-0.1099191279921673,0.3231261149311946,1.6546864076521823,-1.2811088537241562,Normal
0.242,-0.63,-0.116807861328125,0.0931316719617711,0.1493892943931956,-0.0909285201260587,0.1479587474541057,1.6199286634492769,-1.2789318518001638,Normal
0.405,-0.598,-0.1171138671875,0.0934287593619743,0.1498137668777263,0.0035829884268567,0.2243849674119,2.703356363307714,-1.279214583853453,Normal
0.298,-0.696,-0.1171627929687499,0.0948265211177361,0.1507274032737784,-0.0964677490649032,0.3104583663755615,1.9770791078959824,-1.2864784071337472,Normal
0.259,-0.71,-0.11698330078125,0.092970377554023,0.1494261078886484,-0.1016227058859722,0.2835363778853539,1.733298174325771,-1.2773285322839716,Normal
0.371,-0.676,-0.117479638671875,0.0945416372471105,0.1507950604102821,-0.092896603015039,0.34442404206351,2.4602927906961005,-1.2835846459441222,Normal
0.298,-0.662,-0.11758525390625,0.0934047035840674,0.1501675883466327,-0.0796108232393361,0.1940139757337036,1.9844495292294688,-1.2770954125451854,Normal
0.327,-0.684,-0.1164171875,0.0952982830874307,0.1504469370222438,-0.0601409878750541,0.3233746751479085,2.173523811599119,-1.2923086380371782,Normal
0.3,-0.745,-0.1161016113281249,0.0953033802709546,0.1502061082352241,-0.0634919658772956,0.3161836800294786,1.99725566106937,-1.2937469731639937,Normal
0.291,-0.535,-0.117189697265625,0.0937292771897655,0.1500605663856576,-0.0538203601746149,0.1757383156054137,1.939216990905699,-1.2804928239171638,Normal
0.286,-0.723,-0.1156997070312499,0.0936577434010744,0.1488548514388261,-0.0667123452424809,0.2109630252095629,1.9213347582261064,-1.286562042880723,Normal
0.286,-0.562,-0.11621298828125,0.0932977020160754,0.1490285033952188,-0.064162137612828,0.2382721115766428,1.9190959681151536,-1.282373903289976,Normal
0.298,-0.679,-0.11778486328125,0.094234295517415,0.1508407864971996,-0.0715123567686258,0.3340849286366558,1.975592987282206,-1.2806466153211702,Normal
0.344,-0.515,-0.11800888671875,0.0947848546934715,0.1513599264790717,-0.0506984267628865,0.1542399537120129,2.272728376672172,-1.282614646130906,Normal
0.342,-0.732,-0.1168662109375,0.0948459516765969,0.150509224177457,-0.0694229859127159,0.4327360477636928,2.272285980271661,-1.2878763071898451,Normal
0.229,-0.615,-0.1175268066406249,0.0929501465139113,0.1498394412506162,-0.0986794123409332,0.2102203766443771,1.528302548972954,-1.2749384207196002,Normal
0.427,-0.74,-0.11666923828125,0.0936679216481394,0.1496160496226507,-0.114664234810877,0.442524141063231,2.85397189056217,-1.282395015402236,Normal
0.291,-0.725,-0.116743994140625,0.0943994354786426,0.1501332024130467,-0.0337752419339527,0.2396948459453995,1.93827877726474,-1.2860036485663024,Normal
0.339,-0.61,-0.1183255371093749,0.0932592273855934,0.1506578625652653,-0.0531043521944486,0.2701505007465909,2.250131484861233,-1.2732489219635126,Normal
0.322,-0.63,-0.1166715820312499,0.0947234981081233,0.1502809403589033,-0.0554793249246136,0.2776615224169667,2.1426536141642085,-1.2880680774402389,Normal
0.408,-0.762,-0.115739697265625,0.0955819018549599,0.1501037354514683,-0.0537403842935799,0.3976763250443231,2.718120230471646,-1.2969079667365735,Normal
0.31,-0.713,-0.118233154296875,0.0943218627057277,0.1512456880519139,-0.0866665424584738,0.4132426262636048,2.0496452096776125,-1.279215537734423,Normal
0.327,-0.703,-0.115751220703125,0.0944641081127809,0.1494034039090454,-0.0761128196351043,0.4264312599742563,2.188705152923241,-1.2907285383385327,Normal
0.266,-0.603,-0.115191943359375,0.0941074141824352,0.1487446025478214,-0.0539335858248503,0.1609330277855885,1.7883001832922367,-1.2912760928407043,Normal
0.4,-0.72,-0.1178771484375,0.0954223205237477,0.1516574982562476,-0.0620487282598691,0.3235784168373254,2.637522078362003,-1.286572505922625,Normal
0.383,-0.647,-0.117012646484375,0.0938730665884641,0.1500122721216813,-0.0597098849118259,0.1819859572236706,2.553124451640413,-1.282017599197817,Normal
0.327,-0.559,-0.1167984863281249,0.0952242021847726,0.1506953626824142,-0.0431170946397939,0.1233401314593951,2.169940694785295,-1.290216743554894,Normal
0.31,-0.72,-0.117533935546875,0.0967438294885433,0.1522272562612495,-0.080254184119022,0.3319885591378484,2.036429004987017,-1.2951770529332616,Normal
0.305,-0.603,-0.11693955078125,0.0950543379989258,0.1506975266261858,-0.0412976799284881,0.1472802854262505,2.0239217379895726,-1.2886788568914924,Normal
0.303,-0.706,-0.11598681640625,0.0947509291931198,0.1497672921464329,-0.0398561681268938,0.3581665503191407,2.0231386683799144,-1.2912440981384044,Normal
0.271,-0.779,-0.1172018554687499,0.0933939969715422,0.1498608944832256,-0.0795037746736507,0.2573779921634371,1.808343670538639,-1.2786563308563292,Normal
0.308,-0.583,-0.11655146484375,0.0796740851808753,0.1411803592843432,-0.0232617350815611,0.4051852558925035,2.1816065744646167,-1.211313469750131,Normal
0.332,-0.52,-0.1177511718749999,0.0809714764447952,0.1429034581101652,-0.0151180769387016,0.3159381455721899,2.3232467876603726,-1.2136054005633672,Normal
0.244,-0.5,-0.1167544921875,0.0800717406206078,0.1415725327570641,-0.0192333189022106,0.216407442828058,1.7234981620248295,-1.2125660443943176,Normal
0.21,-0.552,-0.116573779296875,0.0798189215248149,0.1412805548050248,-0.039637241164667,0.2895230484852344,1.4864041289320522,-1.2119411042274766,Normal
0.271,-0.559,-0.11793701171875,0.0798327848447431,0.1424152417201851,-0.0605960893240902,0.365938538452693,1.90288621306739,-1.207553418936962,Normal
0.251,-0.569,-0.1164501953124999,0.0786669960923511,0.1405305735057099,-0.0193069663417253,0.5024998558612044,1.7860882065624069,-1.206786928339528,Normal
0.232,-0.554,-0.116451806640625,0.0804851149278254,0.1415576232258771,-0.0371423254051243,0.2815720094395901,1.638908556904831,-1.2155897560501543,Normal
0.259,-0.542,-0.117469580078125,0.0787154596784004,0.1414034062214048,-0.0251212989999555,0.4955614517187885,1.83163904548711,-1.2037448855045048,Normal
0.273,-0.54,-0.1175013183593749,0.0804160691356125,0.1423832442123084,-0.065510484583129,0.3306027308276649,1.9173604416045484,-1.2117586951393406,Normal
0.229,-0.515,-0.1171582031249999,0.0794728227646121,0.1415685901697698,-0.0221024194593062,0.3993048462538513,1.6175904536831365,-1.2083540579631935,Normal
0.264,-0.554,-0.1177732421875,0.0813009091633577,0.1431085310530306,-0.0481839314650114,0.3958137867032101,1.844753754772114,-1.2151192273810023,Normal
0.254,-0.625,-0.1167397949218749,0.0805132021463942,0.1418105740627814,-0.0380337539351317,0.4053061776305746,1.7911217247280218,-1.214757779535971,Normal
0.227,-0.679,-0.117136767578125,0.0815585193311688,0.1427322304162916,-0.0761892702109685,0.4653191532052987,1.5903906170171491,-1.2185092124989332,Normal
0.244,-0.581,-0.11759052734375,0.0796897783445982,0.1420481707467576,-0.0645635388127465,0.3962006555935322,1.7177271535231615,-1.2079899117342257,Normal
0.225,-0.483,-0.116074169921875,0.0794842438693483,0.1406792431842403,-0.0388041984492013,0.313085157545057,1.5993830710713246,-1.2119771632131942,Normal
0.317,-0.474,-0.1173923828125,0.0806608044823577,0.142431805571232,-0.0102197534707314,0.249444129508308,2.2256264935254517,-1.2132968269221112,Normal
0.227,-0.52,-0.117472314453125,0.081531658355151,0.1429924172691838,-0.0175322194147491,0.295509880936279,1.587496766158387,-1.2172435516816358,Normal
0.254,-0.488,-0.1159743652343749,0.0800767978046403,0.1409327280580725,-0.0251371856418294,0.2892086713374748,1.802278317463188,-1.215205858408957,Normal
0.388,-0.635,-0.117416162109375,0.0800726274564155,0.1421192025189044,-0.0585122522723373,0.6565565145103198,2.730102569695949,-1.2103887570990284,Normal
0.249,-0.522,-0.1177188964843749,0.0802292063855596,0.1424575370189855,-0.0844227768285775,0.3833808656883319,1.747889267289631,-1.2101501226516689,Normal
0.256,-0.559,-0.116275146484375,0.0806140015411274,0.1414857223155065,-0.0739886974912829,0.4572803528856211,1.809369848846882,-1.2168182676468984,Normal
0.339,-0.542,-0.116152734375,0.081123448698574,0.1416762163984087,-0.0441846413987775,0.3098510014629725,2.392779879487292,-1.2197406902277996,Normal
0.286,-0.554,-0.11721240234375,0.0800988481951628,0.1419656982255088,-0.0446924563223568,0.4128850305134066,2.014571150459855,-1.2111832484173868,Normal
0.276,-0.549,-0.11579033203125,0.0804124954625953,0.1409725316772739,-0.058900335456469,0.3365548878893194,1.957828214590359,-1.2174810211203784,Normal
0.249,-0.52,-0.1168130859374999,0.0793284187540696,0.1412019397634775,-0.0383057635306661,0.2789997486502749,1.7634318651506573,-1.2087852883111627,Normal
0.293,-0.503,-0.1184791992187499,0.081745680163213,0.1439421779255041,0.0121075420142071,0.4227912346198352,2.0355395772296787,-1.214915182366666,Normal
0.259,-0.471,-0.1171034179687499,0.0800154780673423,0.1418286804894376,-0.0531650213026262,0.2968851158957593,1.8261468632875588,-1.2111404000802592,Normal
0.256,-0.61,-0.1166111328124999,0.0793767752428716,0.1410621178550428,-0.0591176810290595,0.4781733136550099,1.8148033213500216,-1.209679680257097,Normal
0.303,-0.525,-0.117817578125,0.0793526135105479,0.1420475678195072,-0.0605594482744905,0.3613965939485739,2.133088265087418,-1.2056568305011337,Normal
0.232,-0.581,-0.11686240234375,0.0793550342357545,0.1412576902635525,-0.025474299580399,0.3259873324527116,1.642388457344477,-1.2087522370800146,Normal
0.244,-0.579,-0.116622265625,0.07976478674513,0.1412899974481783,-0.0523428779543096,0.3464963232443159,1.726944613255394,-1.2115182010140129,Normal
0.334,-0.469,-0.117730322265625,0.0806045112826621,0.1426786556542248,0.0167311196869229,0.3191266482925918,2.340924775808328,-1.21191085617103,Normal
0.234,-0.508,-0.116393603515625,0.0797712524382389,0.1411049713491807,-0.0223430118206981,0.2393315986871469,1.6583398711087196,-1.2123086414300974,Normal
0.283,-0.598,-0.116685400390625,0.081819284009563,0.1425115820745479,-0.0581807955562172,0.5244700004674425,1.985803510706676,-1.2213317312831362,Normal
0.254,-0.547,-0.11742236328125,0.0813991336790523,0.142875844130271,-0.041986307878901,0.4796490207248287,1.7777672744204993,-1.2167685961834618,Normal
0.254,-0.566,-0.1159119140625,0.0807916169539641,0.1412888476722862,-0.0852396382139776,0.5085943046586823,1.797735661268487,-1.2189329182857156,Normal
0.276,-0.566,-0.11553486328125,0.0788215541565822,0.1398600681820047,-0.0051263992672921,0.3455955878752728,1.9734010113653868,-1.2105442825646413,Normal
0.251,-0.51,-0.118053173828125,0.0798652385314468,0.1425296345624853,-0.0408494527564421,0.3476156062563724,1.7610372802153011,-1.2073342032294356,Normal
0.286,-0.52,-0.11600712890625,0.0797466246601922,0.1407723963642198,-0.0546779160888889,0.3367276008443074,2.031648301702796,-1.213480565302013,Normal
0.237,-0.54,-0.1157270019531249,0.0804553507446611,0.1409449764161643,-0.040043085519847,0.2644575003419471,1.6815072521649628,-1.2179091658596135,Normal
0.342,-0.625,-0.117214990234375,0.0811950033299474,0.1425891321093691,-0.0530848964627233,0.4387286497590263,2.3984997660107656,-1.21647522918577,Normal
0.261,-0.518,-0.116801220703125,0.08094789156585,0.1421082909524348,-0.0031926152488778,0.3017216079244513,1.8366275341905245,-1.2166678575529029,Normal
0.225,-0.532,-0.1157672363281249,0.0794068067598225,0.1403822855063429,-0.1025858824424724,0.3674481418125377,1.602766326167512,-1.2126253503059383,Normal
0.317,-0.522,-0.11771767578125,0.0794971437789161,0.1420455507101947,-0.029008575690409,0.3799875958731826,2.231678489154174,-1.2066628887079986,Normal
0.371,-0.369,-0.002705712890625,0.0758472464352899,0.075893641205246,0.0072411221511905,0.3851698490402424,4.888420085111886,-28.04940667142078,Normal
0.371,-0.371,-0.0023691894531249,0.0771869361636982,0.0772214041809126,-0.0178884393943566,0.3498059404932365,4.8043674410637385,-32.5940182111888,Normal
0.359,-0.374,-0.002247265625,0.07666323828565,0.0766942979108046,-0.01148614482609,0.3971185664378138,4.68092165622947,-34.127829419721856,Normal
0.354,-0.515,-0.00190322265625,0.0766727041333759,0.0766944507088436,0.0193925830973231,0.4539194590334494,4.615718565400457,-40.29715097021699,Normal
0.352,-0.383,-0.00254072265625,0.0764031330767769,0.0764435019107249,-0.002604736735485,0.4618041159763959,4.604707937256534,-30.08730674427578,Normal
